touched_at,side,entry_price,sign,sigma_day,vol_close_prior,ib_range_pts,level_distance_from_open_pts,side_direction,entry_hour_et,day_of_week,dist_prior_bar_close_pts,trailing_5session_avg_ib_range_pts,stop_distance_R_cap,year,exit_reason,pnl,cutoff_ts,mae_pts,mfe_pts,mae_R,mfe_R,_vol_tercile,_tod_bucket
2023-08-29 10:09:00-04:00,upper,1960.6264163870442,-1.0,26.87653955113522,22.07999992370605,7.0,28.32641638704422,-1.0,10.15,1,0.6264163870441735,5.6199999999999815,7.949999999999932,2023,cutoff,-3.9735836129557356,2023-08-29 15:00:00-04:00,5.8735836129558265,3.7264163870440825,0.7388155487994814,0.4687316210118383,mid,pre-11:00
2023-08-30 08:15:00-04:00,upper,1970.3414360758507,-1.0,26.131995734620418,21.36000061035156,5.5,28.241436075850743,-1.0,8.25,2,3.341436075850652,7.5,3.9000000000002046,2023,SL,-3.900000000000091,2023-08-30 09:30:00-04:00,4.458563924149303,3.741436075850743,1.1432215190125816,0.9593425835514222,mid,pre-11:00
2023-09-01 08:30:00-04:00,upper,1978.3285111368025,-1.0,25.791859931307172,21.030000686645508,8.699999999999818,31.4285111368024,-1.0,8.5,4,6.32851113680249,6.4200000000000275,2.8500000000001364,2023,TP,2.8500000000001364,2023-09-01 08:44:00-04:00,1.8714888631975555,8.82851113680249,0.6566627590166547,3.0977232058954622,mid,pre-11:00
2023-09-06 03:59:00-04:00,lower,1948.0860380700212,1.0,24.03691514128115,19.32999992370605,5.099999999999909,25.91396192997877,1.0,3.9833333333333334,2,0.11396192997881371,8.119999999999981,4.349999999999795,2023,BE,0.0,2023-09-06 05:33:00-04:00,0.5860380700212318,2.2139619299787228,0.13472139540718606,0.508956765512374,low,pre-11:00
2023-09-06 10:02:00-04:00,lower,1944.6254816226256,1.0,23.667954758015828,19.06999969482422,4.2999999999999545,25.57451837737449,1.0,10.033333333333333,2,1.1745183773743975,6.959999999999991,12.75,2023,cutoff,-2.125481622625557,2023-09-06 15:00:00-04:00,4.625481622625557,4.1745183773743975,0.3627828723627888,0.3274132060685802,low,pre-11:00
2023-09-12 08:25:00-04:00,lower,1930.6049823501544,1.0,22.71197570635396,18.40999984741211,7.400000000000091,27.795017649845704,1.0,8.416666666666666,1,1.795017649845704,7.819999999999982,6.600000000000136,2023,TP,6.600000000000136,2023-09-12 10:35:00-04:00,0.704982350154296,6.995017649845522,0.10681550759913355,1.0598511590674815,low,pre-11:00
2023-09-14 08:30:00-04:00,lower,1925.6772464228588,1.0,23.55734084471868,19.14999961853028,5.900000000000091,27.12275357714111,1.0,8.5,3,3.522753577141202,6.240000000000009,2.8499999999997954,2023,SL,-2.849999999999909,2023-09-14 08:30:00-04:00,3.977246422858798,3.6227535771411112,1.39552506065231,1.2711416060145162,low,pre-11:00
2023-09-15 10:00:00-04:00,upper,1948.994684527599,-1.0,21.89639622565121,18.06999969482422,5.599999999999909,25.39468452759911,-1.0,10.0,4,2.7946845275989745,5.4200000000000275,15.299999999999727,2023,cutoff,3.49468452759902,2023-09-15 15:00:00-04:00,3.405315472401071,4.7946845275989745,0.2225696387190282,0.31337807369928494,low,pre-11:00
2023-09-18 19:30:00-04:00,upper,1955.8371651536338,-1.0,22.92083168873256,18.84000015258789,3.7000000000000455,24.53716515363385,-1.0,19.5,0,0.33716515363380495,6.940000000000055,1.0500000000000682,2023,TP,1.0500000000000682,2023-09-18 20:29:00-04:00,0.16283484636619505,1.1371651536337595,0.15508080606303284,1.0830144320320816,low,15:00-24:00
2023-09-20 09:43:00-04:00,upper,1961.054734910367,-1.0,23.42905968518138,19.209999084472656,4.5,24.95473491036705,-1.0,9.716666666666667,2,2.754734910367006,6.2000000000000455,5.25,2023,SL,-5.25,2023-09-20 11:11:00-04:00,5.545265089632949,2.754734910367006,1.056240969453895,0.5247114114984773,low,pre-11:00
2023-09-25 22:35:00-04:00,lower,1931.8038183234066,1.0,23.36541486586224,18.959999084472656,3.7000000000000455,24.496181676593324,1.0,22.583333333333332,0,0.4961816765933236,4.759999999999946,1.8000000000000682,2023,BE,0.0,2023-09-25 23:52:00-04:00,0.10381832340658548,1.3961816765934145,0.057676846336989746,0.775656486996312,low,15:00-24:00
2023-09-26 08:38:00-04:00,lower,1926.8459831543532,1.0,23.645670484398746,19.209999084472656,10.799999999999955,27.154016845646765,1.0,8.633333333333333,1,0.6540168456467654,4.759999999999946,4.800000000000068,2023,SL,-4.800000000000182,2023-09-26 11:07:00-04:00,8.145983154353189,2.95401684564672,1.697079823823557,0.6154201761763912,low,pre-11:00
2023-09-27 00:30:00-04:00,lower,1915.2193128881993,1.0,26.935529469348577,22.01000022888184,4.300000000000182,27.480687111800762,1.0,0.5,2,0.38068711180062564,5.379999999999972,2.4000000000002046,2023,SL,-2.4000000000003183,2023-09-27 05:42:00-04:00,2.419312888199329,1.7806871118007166,1.0080470367496344,0.7419529632502353,mid,pre-11:00
2023-10-09 20:06:00-04:00,upper,1878.4278817046243,-1.0,24.812914896330824,21.280000686645508,6.599999999999909,27.42788170462427,-1.0,20.1,0,0.027881704624178383,5.580000000000018,3.75,2023,BE,-0.0,2023-10-09 21:01:00-04:00,0.6721182953756397,3.5278817046241784,0.17923154543350392,0.9407684545664475,mid,15:00-24:00
2023-10-11 06:23:00-04:00,upper,1885.1153605939965,-1.0,25.07104412390907,21.40999984741211,3.7000000000000455,26.215360593996365,-1.0,6.383333333333334,2,0.11536059399645637,7.8,3.1500000000002046,2023,SL,-3.1500000000003183,2023-10-11 06:44:00-04:00,3.2846394060036346,0.11536059399645637,1.0427426685725147,0.03662241079252345,mid,pre-11:00
2023-10-12 07:15:00-04:00,upper,1895.6797235990502,-1.0,25.6844821728807,21.81999969482422,4.2999999999999545,27.07972359905034,-1.0,7.25,3,0.27972359905015765,7.220000000000027,3.1499999999998636,2023,TP,3.1499999999998636,2023-10-12 08:33:00-04:00,2.620276400949706,3.5797235990503395,0.8318337780793077,1.1364201901747601,mid,pre-11:00
2023-10-13 07:55:00-04:00,upper,1911.0345509120425,-1.0,25.091903165263577,21.1299991607666,4.7999999999999545,25.934550912042596,-1.0,7.916666666666667,4,0.4345509120425959,6.1,4.649999999999864,2023,SL,-4.649999999999864,2023-10-13 08:26:00-04:00,7.065449087957404,1.8345509120424595,1.5194514167650777,0.394527077858605,mid,pre-11:00
2023-10-17 21:28:00-04:00,upper,1949.5603479138051,-1.0,24.956899906309822,20.6299991607666,7.199999999999818,29.160347913805026,-1.0,21.466666666666665,1,4.460347913805208,5.7000000000000455,8.100000000000136,2023,SL,-8.100000000000136,2023-10-18 05:36:00-04:00,8.239652086194837,4.560347913805117,1.0172409982956419,0.5630059152845729,mid,15:00-24:00
2023-10-20 04:21:00-04:00,upper,1996.1286926822486,-1.0,28.998579002443975,23.440000534057617,6.7000000000000455,32.22869268224849,-1.0,4.35,4,0.4286926822485384,8.719999999999981,6.0,2023,BE,-0.0,2023-10-20 05:09:00-04:00,1.0713073177514616,3.3286926822486294,0.1785512196252436,0.5547821137081049,high,pre-11:00
2023-10-20 10:00:00-04:00,upper,2000.8852914624256,-1.0,27.15792550263632,21.959999084472656,12.799999999999955,37.68529146242554,-1.0,10.0,4,1.685291462425539,7.1199999999999815,18.300000000000068,2023,cutoff,9.785291462425675,2023-10-20 15:00:00-04:00,8.314708537574461,15.285291462425675,0.45435565779095244,0.835261828547848,mid,pre-11:00
2023-11-07 02:01:00-05:00,lower,1977.12167472001,1.0,30.954701391293266,24.440000534057617,5.099999999999909,33.478325279989804,1.0,2.0166666666666666,1,0.4783252799898037,7.6,4.350000000000136,2023,SL,-4.350000000000136,2023-11-07 03:55:00-05:00,4.621674720010105,0.4783252799898037,1.0624539586229793,0.10995983448041119,high,pre-11:00
2023-11-08 10:40:00-05:00,lower,1958.3175612861896,1.0,31.17656381935921,24.850000381469727,6.2999999999999545,33.28243871381028,1.0,10.666666666666666,2,1.3824387138104157,8.8,10.349999999999795,2023,BE,0.0,2023-11-08 12:31:00-05:00,1.5175612861896752,5.68243871381037,0.14662427885890872,0.549027895054153,high,pre-11:00
2023-11-09 03:13:00-05:00,lower,1952.1056886095796,1.0,31.73294716350064,25.309999465942383,9.0,38.19431139042035,1.0,3.216666666666667,3,0.19431139042035284,9.95999999999999,2.8499999999997954,2023,SL,-2.8499999999996817,2023-11-09 03:19:00-05:00,3.805688609579647,0.29431139042048926,1.335329336694709,0.10326715453351241,high,pre-11:00
2023-11-10 10:49:00-05:00,lower,1944.5823484591474,1.0,23.1713603704918,18.64999961853028,7.0,27.717651540852557,1.0,10.816666666666666,4,0.517651540852512,9.420000000000073,9.899999999999864,2023,cutoff,-5.482348459147488,2023-11-10 15:00:00-05:00,7.682348459147306,3.317651540852694,0.775994793853274,0.33511631725785246,low,pre-11:00
2023-11-14 08:32:00-05:00,upper,1961.9669507049714,-1.0,21.920598592360104,17.950000762939453,4.7000000000000455,23.366950704971487,-1.0,8.533333333333333,1,1.2669507049713502,5.779999999999927,2.8500000000001364,2023,TP,2.8500000000001364,2023-11-14 08:35:00-05:00,2.4330492950286953,2.9669507049713957,0.8537015070275715,1.041035335077633,low,pre-11:00
2023-11-15 05:22:00-05:00,upper,1976.7988871328553,-1.0,23.36835557919046,19.01000022888184,7.099999999999909,25.39888713285518,-1.0,5.366666666666666,2,0.29888713285527047,6.859999999999945,3.449999999999932,2023,TP,3.449999999999932,2023-11-15 08:31:00-05:00,2.401112867144775,4.198887132855361,0.6959747440999485,1.2170687341609985,low,pre-11:00
2023-11-16 09:47:00-05:00,upper,1985.093380431362,-1.0,22.384109164523935,18.15999984741211,8.199999999999818,28.393380431361948,-1.0,9.783333333333333,3,1.193380431361902,6.3,14.399999999999864,2023,cutoff,-1.7066195686379615,2023-11-16 15:00:00-05:00,6.006619568637916,3.493380431362084,0.41712635893319255,0.2425958632890359,low,pre-11:00
2023-11-17 04:06:00-05:00,upper,1992.1016211672104,-1.0,22.88219692088085,18.450000762939453,3.7999999999999545,23.301621167210442,-1.0,4.1,4,0.20162116721030543,8.760000000000037,7.200000000000273,2023,TP,7.200000000000273,2023-11-17 09:36:00-05:00,4.298378832789695,7.701621167210305,0.5969970601096571,1.0696696065569464,low,pre-11:00
2023-11-20 22:54:00-05:00,upper,1995.4589165907014,-1.0,21.585778902936333,17.40999984741211,7.899999999999864,27.258916590701347,-1.0,22.9,0,0.25891659070134665,8.9,5.700000000000273,2023,BE,-0.0,2023-11-21 02:33:00-05:00,0.7410834092986534,4.158916590701438,0.13001463321028384,0.7296344895967085,low,15:00-24:00
2023-11-21 08:20:00-05:00,upper,1997.1214395399222,-1.0,23.284173412958893,18.81999969482422,12.099999999999909,33.12143953992222,-1.0,8.333333333333334,1,2.6214395399222212,6.159999999999945,4.199999999999932,2023,SL,-4.2000000000000455,2023-11-21 08:30:00-05:00,5.578560460077824,2.6214395399222212,1.328228680970932,0.6241522714100628,low,pre-11:00
2023-11-26 20:26:00-05:00,upper,2011.681227156685,-1.0,22.316551257266358,17.829999923706055,6.7999999999999545,24.781227156684963,-1.0,20.433333333333334,6,0.6812271566850541,8.95999999999999,3.449999999999932,2023,SL,-3.449999999999818,2023-11-26 20:27:00-05:00,7.218772843315037,0.8812271566850995,2.0923979255986027,0.2554281613580049,low,15:00-24:00
2023-11-27 19:00:00-05:00,upper,2037.3,-1.0,28.187995843790315,22.459999084472656,16.100000000000136,45.0,-1.0,19.0,0,21.700000000000045,7.5,2.8500000000001364,2023,TP,2.8500000000001364,2023-11-27 20:29:00-05:00,1.6000000000001364,3.0,0.5614035087719508,1.052631578947318,high,15:00-24:00
2023-11-28 08:42:00-05:00,upper,2042.188660683303,-1.0,29.82463117750308,23.61000061035156,10.300000000000182,36.88866068330299,-1.0,8.7,1,3.9886606833028964,6.819999999999982,3.0,2023,TP,3.0,2023-11-28 08:48:00-05:00,1.1113393166970127,4.288660683302851,0.37044643889900425,1.4295535611009502,high,pre-11:00
2023-11-28 20:00:00-05:00,upper,2071.5146940157692,-1.0,21.211623930184494,16.440000534057617,6.199999999999818,23.31469401576942,-1.0,20.0,1,1.2146940157690551,3.9,9.75,2023,TP,9.75,2023-11-29 04:20:00-05:00,1.185305984230581,10.214694015769055,0.12156984453646985,1.047660924694262,low,15:00-24:00
2023-12-04 10:37:00-05:00,lower,2039.0559968508385,1.0,20.97174255343656,16.149999618530273,6.099999999999909,22.34400314916161,1.0,10.616666666666667,0,2.1440031491615628,3.859999999999991,23.399999999999864,2023,cutoff,10.644003149161335,2023-12-04 15:00:00-05:00,0.6559968508383918,11.2440031491617,0.02803405345463229,0.4805129550923831,low,pre-11:00
2023-12-05 10:37:00-05:00,lower,2031.4493901859444,1.0,21.413706319625213,16.520000457763672,6.600000000000364,26.25060981405545,1.0,10.616666666666667,1,1.4506098140557242,4.2999999999999545,22.350000000000136,2023,BE,0.0,2023-12-05 11:34:00-05:00,3.8493901859444577,6.150609814055542,0.17223222308476216,0.27519506998011206,low,pre-11:00
2023-12-08 09:22:00-05:00,lower,2023.1853059842304,1.0,21.211623930184494,16.440000534057617,6.199999999999818,25.014694015769464,1.0,9.366666666666667,4,1.5146940157696918,3.9,26.399999999999864,2023,BE,0.0,2023-12-08 11:05:00-05:00,4.685305984230354,8.1146940157696,0.17747371152387795,0.30737477332460766,low,pre-11:00
2023-12-11 10:37:00-05:00,lower,1996.5829751917265,1.0,21.75763566116663,17.079999923706055,9.299999999999955,25.617024808273527,1.0,10.616666666666667,0,0.3170248082735725,9.980000000000018,12.150000000000205,2023,BE,0.0,2023-12-11 11:23:00-05:00,0.382975191726473,3.4170248082734815,0.03152059191164334,0.2812366097344382,low,pre-11:00
2023-12-13 19:30:00-05:00,upper,2050.567024808273,-1.0,21.75763566116663,17.079999923706055,9.299999999999955,28.367024808272845,-1.0,19.5,2,1.4670248082729813,9.980000000000018,13.050000000000068,2023,BE,-0.0,2023-12-14 01:06:00-05:00,2.9329751917271096,6.367024808272845,0.22474905683732524,0.4878946213235871,low,15:00-24:00
2023-12-19 10:22:00-05:00,upper,2058.6655546014695,-1.0,19.85386369724979,15.470000267028809,4.2999999999999545,21.365554601469512,-1.0,10.366666666666667,1,0.46555460146964833,5.4200000000000275,20.25,2023,BE,-0.0,2023-12-19 11:17:00-05:00,0.7344453985306245,5.8655546014692845,0.036268908569413554,0.2896570173565079,low,pre-11:00
2023-12-22 05:26:00-05:00,upper,2068.513870799897,-1.0,22.13464217380105,17.209999084472656,10.599999999999909,26.81387079989713,-1.0,5.433333333333334,4,0.5138707998971768,7.820000000000073,4.799999999999727,2023,BE,-0.0,2023-12-22 06:12:00-05:00,0.7861292001030051,1.6138707998970858,0.16377691668813538,0.336223083311912,low,pre-11:00
2023-12-22 06:14:00-05:00,upper,2069.4030341654106,-1.0,19.894602353707146,15.420000076293944,4.2000000000000455,21.303034165410736,-1.0,6.233333333333333,4,0.303034165410736,6.440000000000009,6.0,2023,SL,-6.0,2023-12-22 07:29:00-05:00,7.296965834589173,0.4030341654106451,1.2161609724315288,0.06717236090177418,low,pre-11:00
2023-12-27 10:37:00-05:00,upper,2091.440108544214,-1.0,21.076204939363105,16.209999084472656,9.099999999999909,27.440108544214127,-1.0,10.616666666666667,2,1.1401085442139447,6.580000000000109,9.44999999999959,2023,BE,-0.0,2023-12-27 11:23:00-05:00,2.3598914557860553,3.5401085442140356,0.24972396357525475,0.3746146607634062,low,pre-11:00
2023-12-27 20:54:00-05:00,upper,2096.0566384207614,-1.0,21.691998283436437,16.6200008392334,7.400000000000091,24.156638420761283,-1.0,20.9,2,0.8566384207615556,6.459999999999991,2.8500000000001364,2023,BE,-0.0,2023-12-27 21:40:00-05:00,1.6433615792384444,1.0566384207613737,0.5766180979783739,0.37075032307414846,low,15:00-24:00
2024-01-03 05:29:00-05:00,lower,2060.950524573895,1.0,21.30377763707015,16.219999313354492,6.600000000000364,24.04947542610489,1.0,5.483333333333333,2,1.1494754261048001,5.819999999999982,9.75,2024,BE,0.0,2024-01-03 06:16:00-05:00,0.550524573895018,3.1494754261048,0.05646405886102748,0.32302312062613336,low,pre-11:00
2024-01-03 06:58:00-05:00,lower,2055.0442706504496,1.0,22.50622755385854,17.18000030517578,5.300000000000182,24.555729349550347,1.0,6.966666666666667,2,0.6557293495502563,6.239999999999964,7.200000000000273,2024,SL,-7.200000000000273,2024-01-03 08:47:00-05:00,7.944270650449653,1.5557293495503473,1.103370923673521,0.21607352077087338,low,pre-11:00
